subject_id,group,covariate_X,target_Y,lag_steps,lag_ms,f_stat_residual,p_value_residual
sub-011,A,P3,Fp1,5,10,61.81178243223227,9.993381207018727e-45
sub-011,A,P3,Fp1,10,20,34.11960850219221,2.3800713392227723e-44
sub-011,A,P3,Fp1,20,40,17.445883842854837,3.421399695832823e-39
sub-011,A,P3,Fp1,30,60,14.34383326852905,1.9194857932051887e-41
sub-011,A,P3,Fp1,40,80,11.580531198411087,1.2487252731825908e-39
sub-011,A,P3,Fp1,50,100,9.230128528151749,1.3059169666335423e-35
sub-011,A,Fp1,P3,5,10,87.79732148449376,1.5458807960882375e-57
sub-011,A,Fp1,P3,10,20,46.27150878309261,1.2845221223388832e-55
sub-011,A,Fp1,P3,20,40,22.85676592490684,8.964235741933444e-49
sub-011,A,Fp1,P3,30,60,15.928129625559173,3.257337366037451e-45
sub-011,A,Fp1,P3,40,80,11.98400174308771,7.889726707364282e-41
sub-011,A,Fp1,P3,50,100,9.964227452614793,3.4302801170788145e-38
sub-011,A,P4,Fp2,5,10,183.3458431548428,7.03635856209557e-91
sub-011,A,P4,Fp2,10,20,91.09858861568435,5.708678388041086e-86
sub-011,A,P4,Fp2,20,40,49.50842888514421,1.730135238944776e-82
sub-011,A,P4,Fp2,30,60,38.50409489102105,1.9638185505168317e-83
sub-011,A,P4,Fp2,40,80,28.688049554775393,3.8560391049828534e-77
sub-011,A,P4,Fp2,50,100,22.8964069810822,1.2695377148871275e-71
sub-011,A,Fp2,P4,5,10,247.66467244502917,1.1559824367928096e-106
sub-011,A,Fp2,P4,10,20,132.74575219454834,1.558527399720226e-105
sub-011,A,Fp2,P4,20,40,66.59659142972225,1.6144055308784636e-97
sub-011,A,Fp2,P4,30,60,43.269340794537484,3.1892462121083136e-89
sub-011,A,Fp2,P4,40,80,31.746722123225428,5.708219659137371e-82
sub-011,A,Fp2,P4,50,100,25.887717337721735,2.879454869431403e-77
sub-012,A,P3,Fp1,5,10,10.261361684327051,4.002368778024374e-09
sub-012,A,P3,Fp1,10,20,10.368230154035812,4.202871906563344e-15
sub-012,A,P3,Fp1,20,40,11.522284404384775,6.684017360390469e-27
sub-012,A,P3,Fp1,30,60,11.363927531703348,1.023973979787356e-33
sub-012,A,P3,Fp1,40,80,8.737380060040481,1.7103832263847988e-30
sub-012,A,P3,Fp1,50,100,7.716378131420995,6.1353169834236455e-30
sub-012,A,Fp1,P3,5,10,29.830998302301587,8.806702821026593e-25
sub-012,A,Fp1,P3,10,20,38.81526717796508,6.300936534176199e-49
sub-012,A,Fp1,P3,20,40,65.7955936699847,6.922676973375789e-97
sub-012,A,Fp1,P3,30,60,50.75804932298494,2.2882715780013388e-97
sub-012,A,Fp1,P3,40,80,41.17735986209737,7.863873717995588e-95
sub-012,A,Fp1,P3,50,100,32.70968397561209,2.035318912028047e-88
sub-012,A,P4,Fp2,5,10,7.362598398529873,1.5223260506334668e-06
sub-012,A,P4,Fp2,10,20,6.7681798212985615,1.5285260770124559e-09
sub-012,A,P4,Fp2,20,40,6.399079582762412,2.2984862352908256e-14
sub-012,A,P4,Fp2,30,60,5.997802556528502,2.9866810225100436e-17
sub-012,A,P4,Fp2,40,80,4.536508926557623,1.948690245147148e-14
sub-012,A,P4,Fp2,50,100,4.332749757945204,2.4910754372349044e-15
sub-012,A,Fp2,P4,5,10,26.240176380397184,3.836530139897919e-22
sub-012,A,Fp2,P4,10,20,29.821924442462315,7.103227210680385e-40
sub-012,A,Fp2,P4,20,40,35.47562684738967,6.903917530239204e-67
sub-012,A,Fp2,P4,30,60,27.65113404953284,7.422481564566129e-68
sub-012,A,Fp2,P4,40,80,20.90476712673032,8.477889370115826e-63
sub-012,A,Fp2,P4,50,100,17.56990204163231,5.204712209255957e-60
sub-013,A,P3,Fp1,5,10,8.341893297614929,2.021671983464883e-07
sub-013,A,P3,Fp1,10,20,4.662415538867258,3.3210647895190266e-06
sub-013,A,P3,Fp1,20,40,2.633637824646834,0.00022538767709428455
sub-013,A,P3,Fp1,30,60,2.9995454674993858,1.0094055919476953e-06
sub-013,A,P3,Fp1,40,80,3.1151446440208685,2.0532939544507162e-08
sub-013,A,P3,Fp1,50,100,3.063246182499171,2.9920711950889087e-09
sub-013,A,Fp1,P3,5,10,15.763120279107628,7.510288655294857e-14
sub-013,A,Fp1,P3,10,20,13.107641191074446,3.976921479649677e-19
sub-013,A,Fp1,P3,20,40,8.180949332094281,6.151704649576037e-19
sub-013,A,Fp1,P3,30,60,5.46769559535139,1.9725408411469345e-15
sub-013,A,Fp1,P3,40,80,4.012027818911396,3.1655174954384663e-12
sub-013,A,Fp1,P3,50,100,3.117165112330501,1.646124998843933e-09
sub-013,A,P4,Fp2,5,10,7.259893031159375,1.882244977504609e-06
sub-013,A,P4,Fp2,10,20,5.911029056880167,3.4781219271712565e-08
sub-013,A,P4,Fp2,20,40,3.3138145137089556,3.980832764610738e-06
sub-013,A,P4,Fp2,30,60,2.5085857130502762,4.8047527058684805e-05
sub-013,A,P4,Fp2,40,80,1.9132017053662136,0.001391992203421973
sub-013,A,P4,Fp2,50,100,1.904979917854358,0.0006421746086858895
sub-013,A,Fp2,P4,5,10,12.20742051102519,7.979733914698262e-11
sub-013,A,Fp2,P4,10,20,10.390169327696421,3.895473896710945e-15
sub-013,A,Fp2,P4,20,40,6.386198934270456,2.484541281927766e-14
sub-013,A,Fp2,P4,30,60,4.24582129042505,3.89391867303041e-11
sub-013,A,Fp2,P4,40,80,3.2176296176648327,7.556655087638527e-09
sub-013,A,Fp2,P4,50,100,2.5022144016203685,1.3917086480419942e-06
sub-014,A,P3,Fp1,5,10,79.73425359385881,8.213954488704911e-54
sub-014,A,P3,Fp1,10,20,40.46860230399007,1.8116837392668223e-50
sub-014,A,P3,Fp1,20,40,21.73331637165264,6.806414970748954e-47
sub-014,A,P3,Fp1,30,60,21.61886051543586,3.3654415672972276e-57
sub-014,A,P3,Fp1,40,80,26.234255082482843,5.711643039151264e-73
sub-014,A,P3,Fp1,50,100,25.935852770204704,2.3591405552647554e-77
sub-014,A,Fp1,P3,5,10,48.71686403689247,3.0788468178396068e-37
sub-014,A,Fp1,P3,10,20,24.2430074866255,1.3439751282829088e-33
sub-014,A,Fp1,P3,20,40,11.848879034367233,1.2281594887256118e-27
sub-014,A,Fp1,P3,30,60,7.667896058705427,9.216767829018925e-23
sub-014,A,Fp1,P3,40,80,5.682852447904106,3.9128367457668503e-19
sub-014,A,Fp1,P3,50,100,4.551773559663442,2.342716617602237e-16
sub-014,A,P4,Fp2,5,10,99.79837402620808,9.871922302886044e-63
sub-014,A,P4,Fp2,10,20,52.70702634908806,6.614482266013499e-61
sub-014,A,P4,Fp2,20,40,26.75567214570648,6.447934053656469e-55
sub-014,A,P4,Fp2,30,60,21.880683472069705,1.0610078393907273e-57
sub-014,A,P4,Fp2,40,80,19.93354781883676,9.494051018424566e-61
sub-014,A,P4,Fp2,50,100,18.645956077444783,1.5149995181603378e-62
sub-014,A,Fp2,P4,5,10,65.55923558725073,9.959498798274462e-47
sub-014,A,Fp2,P4,10,20,32.39095735172073,1.3857688750299972e-42
sub-014,A,Fp2,P4,20,40,15.715355108959324,8.079242164051242e-36
sub-014,A,Fp2,P4,30,60,10.140553727676082,2.8480523623998733e-30
sub-014,A,Fp2,P4,40,80,7.390207228133198,1.074639433494712e-25
sub-014,A,Fp2,P4,50,100,5.945547827907208,1.2270914967176734e-22
sub-015,A,P3,Fp1,5,10,109.23299344748818,1.4807415939472455e-66
sub-015,A,P3,Fp1,10,20,60.698804862894704,6.036981402683105e-67
sub-015,A,P3,Fp1,20,40,30.68891091489629,1.3800428921931861e-60
sub-015,A,P3,Fp1,30,60,20.072820926585646,3.713570428940976e-54
sub-015,A,P3,Fp1,40,80,15.57659477840289,1.2804594123441435e-50
sub-015,A,P3,Fp1,50,100,12.23525951645238,1.4652586754310863e-45
sub-015,A,Fp1,P3,5,10,89.2751361085975,3.371382499260684e-58
sub-015,A,Fp1,P3,10,20,55.99500902845388,1.8622198274865655e-63
sub-015,A,Fp1,P3,20,40,34.27340190363523,2.3214574588192074e-65
sub-015,A,Fp1,P3,30,60,23.23891053323443,3.0631450148205186e-60
sub-015,A,Fp1,P3,40,80,17.828593124666565,4.63605560108064e-56
sub-015,A,Fp1,P3,50,100,13.95858319580182,1.2883321925577313e-50
sub-015,A,P4,Fp2,5,10,24.04186561453317,1.772756166836342e-20
sub-015,A,P4,Fp2,10,20,18.36734843717068,2.549616388533843e-26
sub-015,A,P4,Fp2,20,40,10.653425181187696,6.587414547654287e-25
sub-015,A,P4,Fp2,30,60,8.812005498931363,2.4820217140669635e-26
sub-015,A,P4,Fp2,40,80,6.498141451918244,2.4633608039300645e-22
sub-015,A,P4,Fp2,50,100,5.08560842416182,8.1306753904631795e-19
sub-015,A,Fp2,P4,5,10,134.1917848974405,9.517717240590653e-76
sub-015,A,Fp2,P4,10,20,86.75374305686967,1.4725097034160664e-83
sub-015,A,Fp2,P4,20,40,46.36577191048953,2.6480469639731504e-79
sub-015,A,Fp2,P4,30,60,32.705491688954645,1.374125943504831e-75
sub-015,A,Fp2,P4,40,80,23.946502081234208,8.292162640656136e-69
sub-015,A,Fp2,P4,50,100,19.869182726641075,2.648239956632256e-65
sub-016,A,P3,Fp1,5,10,75.91960100108638,5.625132575761728e-52
sub-016,A,P3,Fp1,10,20,53.95067910854708,6.989867406652329e-62
sub-016,A,P3,Fp1,20,40,35.65552608342975,4.108355847078665e-67
sub-016,A,P3,Fp1,30,60,23.534993122895802,8.824423713292437e-61
sub-016,A,P3,Fp1,40,80,17.775286404934153,6.160410179937126e-56
sub-016,A,P3,Fp1,50,100,15.654749991172919,3.270921386186859e-55
sub-016,A,Fp1,P3,5,10,28.006184514788334,1.8786220212514525e-23
sub-016,A,Fp1,P3,10,20,19.628140661273665,6.041914802825288e-28
sub-016,A,Fp1,P3,20,40,13.701273536662692,1.1259079479952597e-31
sub-016,A,Fp1,P3,30,60,9.67225402309648,6.591551308140539e-29
sub-016,A,Fp1,P3,40,80,7.469341583567835,5.499628510243781e-26
sub-016,A,Fp1,P3,50,100,5.950797059897061,1.1644121236267448e-22
sub-016,A,P4,Fp2,5,10,68.15951305030889,4.3944279051692466e-48
sub-016,A,P4,Fp2,10,20,49.8353564284345,1.3471794585801997e-58
sub-016,A,P4,Fp2,20,40,37.41765191814564,2.7897495348752413e-69
sub-016,A,P4,Fp2,30,60,26.268265732974715,1.448903950337151e-65
sub-016,A,P4,Fp2,40,80,19.241640487663886,3.018986504774885e-59
sub-016,A,P4,Fp2,50,100,16.089736741578577,2.4582026460613766e-56
sub-016,A,Fp2,P4,5,10,39.451393816251404,2.1043012248966652e-31
sub-016,A,Fp2,P4,10,20,28.450827902630223,2.1997793083329968e-38
sub-016,A,Fp2,P4,20,40,21.876957711030215,3.8862549550596373e-47
sub-016,A,Fp2,P4,30,60,17.370021394980107,1.820479158289466e-48
sub-016,A,Fp2,P4,40,80,15.6066722298294,1.0751872454051255e-50
sub-016,A,Fp2,P4,50,100,12.44713494328334,3.3207231867889686e-46
sub-017,A,P3,Fp1,5,10,11.906003822105227,1.4568072464329447e-10
sub-017,A,P3,Fp1,10,20,6.120749164198158,1.6170649489772516e-08
sub-017,A,P3,Fp1,20,40,3.2913610589403004,4.561058426634271e-06
sub-017,A,P3,Fp1,30,60,3.1977199643880105,2.0449907332772121e-07
sub-017,A,P3,Fp1,40,80,3.3223502032631296,2.714484829098592e-09
sub-017,A,P3,Fp1,50,100,3.6153232879999697,6.54214951998898e-12
sub-017,A,Fp1,P3,5,10,31.925619491516695,2.8134816512939913e-26
sub-017,A,Fp1,P3,10,20,21.74464643100863,1.3574115401169816e-30
sub-017,A,Fp1,P3,20,40,13.901535660284155,4.2493971326839455e-32
sub-017,A,Fp1,P3,30,60,9.505645226602974,2.0453667372611277e-28
sub-017,A,Fp1,P3,40,80,7.126575022999214,1.0205898754774155e-24
sub-017,A,Fp1,P3,50,100,5.5226598525461235,8.822114922421155e-21
sub-017,A,P4,Fp2,5,10,22.884013338087474,1.3835227591418744e-19
sub-017,A,P4,Fp2,10,20,11.903835025467888,2.2087102171887262e-17
sub-017,A,P4,Fp2,20,40,7.20373002709144,1.862783726308566e-16
sub-017,A,P4,Fp2,30,60,5.298740233864956,7.610474316622686e-15
sub-017,A,P4,Fp2,40,80,4.125025967870814,1.0515131518306719e-12
sub-017,A,P4,Fp2,50,100,3.9740719895143504,1.2492323763690792e-13
sub-017,A,Fp2,P4,5,10,34.498322686360225,4.513608692851994e-28
sub-017,A,Fp2,P4,10,20,26.832408919047804,1.3947807060835904e-36
sub-017,A,Fp2,P4,20,40,17.043578589840816,2.0125302395364294e-38
sub-017,A,Fp2,P4,30,60,11.291012178314311,1.6249946351313594e-33
sub-017,A,Fp2,P4,40,80,8.26891294250329,7.326115858776624e-29
sub-017,A,Fp2,P4,50,100,6.466404196405899,7.28796732423065e-25
sub-018,A,P3,Fp1,5,10,70.46006230807289,2.9219599573329714e-49
sub-018,A,P3,Fp1,10,20,38.994612268330314,4.270876156153535e-49
sub-018,A,P3,Fp1,20,40,19.22740151657482,1.6869873015334958e-42
sub-018,A,P3,Fp1,30,60,12.689970923030724,2.8969639062004788e-37
sub-018,A,P3,Fp1,40,80,9.973664641912508,1.2737860502035422e-34
sub-018,A,P3,Fp1,50,100,8.321797720066957,2.883928168826929e-32
sub-018,A,Fp1,P3,5,10,8.437021715136698,1.6625443484396072e-07
sub-018,A,Fp1,P3,10,20,5.687826750890542,7.86266416470639e-08
sub-018,A,Fp1,P3,20,40,3.1773716654200634,9.07925449126215e-06
sub-018,A,Fp1,P3,30,60,2.090252276783303,0.0010780894561732658
sub-018,A,Fp1,P3,40,80,1.5216071697728257,0.028425535973937963
sub-018,A,Fp1,P3,50,100,1.3214008157006325,0.08573198246341955
sub-018,A,P4,Fp2,5,10,8.001785841620318,4.071461992536047e-07
sub-018,A,P4,Fp2,10,20,6.097416820661786,1.760836610519903e-08
sub-018,A,P4,Fp2,20,40,5.342058899587296,1.4611565154371642e-11
sub-018,A,P4,Fp2,30,60,3.7955641149611763,1.5586875006509518e-09
sub-018,A,P4,Fp2,40,80,2.8645425939307905,2.3295532642182535e-07
sub-018,A,P4,Fp2,50,100,2.4047308133624417,3.944786158094845e-06
sub-018,A,Fp2,P4,5,10,5.301967529076979,0.00010808100314922659
sub-018,A,Fp2,P4,10,20,3.842845626083175,6.420191041698332e-05
